#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B81678
#Date Time: 2025-03-28 22:23:04.320
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 40 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 50 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1.2 kHz
#Period: 833.3333333 us
#Amplitude: 2 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

#2,4kHz
#50 ohm 
Time (s),Channel 1 (V)
-0.0023995125,0.106038926481445
-0.0023988825,0.105707181614802
-0.0023982525,0.1057071816148019
-0.0023976225,0.1053754367481583
-0.0023969925,0.1043802021482295
-0.0023963625,0.1047119470148726
-0.0023957325,0.1033849675483005
-0.0023951025,0.1040484572815864
-0.0023944725,0.1023897329483709
-0.0023938425,0.1027214778150138
-0.0023932125,0.1020579880817277
-0.0023925825,0.1023897329483703
-0.0023919525,0.1010627534817984
-0.0023913225,0.09973577401522601
-0.0023906925,0.1000675188818693
-0.0023900625,0.1003992637485122
-0.0023894325,0.09940402914858291
-0.0023888025,0.09874053941529701
-0.0023881725,0.09973577401522601
-0.0023875425,0.09940402914858232
-0.0023869125,0.0980770496820105
-0.0023862825,0.09708181508208119
-0.0023856525,0.09608658048215188
-0.0023850225,0.09608658048215188
-0.0023843925,0.09608658048215188
-0.0023837625,0.09542309074886597
-0.0023831325,0.09409611128229325
-0.0023825025,0.09310087668236394
-0.0023818725,0.09343262154900706
-0.0023812425,0.09243738694907774
-0.0023806125,0.09310087668236348
-0.0023799825,0.09210564208243463
-0.0023793525,0.09077866261586222
-0.0023787225,0.09011517288257632
-0.0023780925,0.09011517288257602
-0.0023774625,0.08911993828264671
-0.0023768325,0.08878819341600375
-0.0023762025,0.08746121394943118
-0.0023755725,0.08712946908278808
-0.0023749425,0.08712946908278808
-0.0023743125,0.08513899988292946
-0.0023736825,0.08381202041635764
-0.0023730525,0.08348027554971393
-0.0023724225,0.08381202041635705
-0.0023717925,0.08248504094978523
-0.0023711625,0.08248504094978464
-0.0023705325,0.0811580614832119
-0.0023699025,0.08049457174992601
-0.0023692725,0.0798310820166398
-0.0023686425,0.0791675922833539
-0.0023680125,0.0791675922833536
-0.0023673825,0.07717712308349498
-0.0023667525,0.07618188848356612
-0.0023661225,0.07585014361692256
-0.0023654925,0.07452316415034983
-0.0023648625,0.07385967441706394
-0.0023642325,0.07419141928370704
-0.0023636025,0.07352792955042052
-0.0023629725,0.07286443981713463
-0.0023623425,0.0712057154839191
-0.0023617125,0.0712057154839191
-0.0023610825,0.07021048088398979
-0.0023604525,0.06954699115070284
-0.0023598225,0.06788826681748807
-0.0023591925,0.06722477708420187
-0.0023585625,0.06656128735091535
-0.0023579325,0.06589779761762946
-0.0023573025,0.06556605275098634
-0.0023566725,0.06357558355112862
-0.0023560425,0.06324383868448462
-0.0023554125,0.06191685921791176
-0.0023547825,0.06092162461798289
-0.0023541525,0.06092162461798289
-0.0023535225,0.05992639001805298
-0.0023528925,0.05859941055148117
-0.0023522625,0.05826766568483807
-0.0023516325,0.05694068621826626
-0.0023510025,0.05727243108490876
-0.0023503725,0.05627719648497945
-0.0023497425,0.05495021701840704
-0.0023491125,0.05395498241847772
-0.0023484825,0.05295974781854765
-0.0023478525,0.0513010234853329
